Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
2,43.08535,-70.69133,12,ME,99,Betula,papyrifera,paper birch,Plantae,2111,467,Increasing leaf size,2016,4,30,121,2457509,16,2016,5,26,147,2457535,6
2,43.08535,-70.69133,12,ME,99,Betula,papyrifera,paper birch,Plantae,2111,471,Falling leaves,2016,8,28,241,2457629,26,2016,11,13,318,2457706,7
2,43.08535,-70.69133,12,ME,99,Betula,papyrifera,paper birch,Plantae,2111,483,Leaves,2016,4,30,121,2457509,16,2016,11,6,311,2457699,7
2,43.08535,-70.69133,12,ME,99,Betula,papyrifera,paper birch,Plantae,2111,498,Colored leaves,2016,8,28,241,2457629,26,2016,11,6,311,2457699,7
2,43.08535,-70.69133,12,ME,102,Quercus,rubra,northern red oak,Plantae,2104,371,Breaking leaf buds,2016,4,30,121,2457509,16,2016,5,10,131,2457519,4
2,43.08535,-70.69133,12,ME,102,Quercus,rubra,northern red oak,Plantae,2104,467,Increasing leaf size,2016,5,10,131,2457519,4,2016,5,26,147,2457535,6
2,43.08535,-70.69133,12,ME,102,Quercus,rubra,northern red oak,Plantae,2104,471,Falling leaves,2016,9,5,249,2457637,8,2016,12,13,348,2457736,-9999
2,43.08535,-70.69133,12,ME,102,Quercus,rubra,northern red oak,Plantae,2104,483,Leaves,2016,5,10,131,2457519,4,2016,12,4,339,2457727,9
2,43.08535,-70.69133,12,ME,102,Quercus,rubra,northern red oak,Plantae,2104,498,Colored leaves,2016,9,5,249,2457637,8,2016,12,4,339,2457727,9
38,45.407852,-93.200974,281,MN,99,Betula,papyrifera,paper birch,Plantae,5108,371,Breaking leaf buds,2016,4,20,111,2457499,7,2016,5,9,130,2457518,7
38,45.407852,-93.200974,281,MN,99,Betula,papyrifera,paper birch,Plantae,5108,467,Increasing leaf size,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16
38,45.407852,-93.200974,281,MN,99,Betula,papyrifera,paper birch,Plantae,5108,483,Leaves,2016,4,27,118,2457506,7,2016,8,17,230,2457618,21
459,36.524502,-92.751999,234,MO,102,Quercus,rubra,northern red oak,Plantae,68726,371,Breaking leaf buds,2016,4,19,110,2457498,5,2016,4,19,110,2457498,210
459,36.524502,-92.751999,234,MO,102,Quercus,rubra,northern red oak,Plantae,68726,471,Falling leaves,2016,11,15,320,2457708,210,2016,11,15,320,2457708,-9999
459,36.524502,-92.751999,234,MO,102,Quercus,rubra,northern red oak,Plantae,68727,471,Falling leaves,2016,11,15,320,2457708,210,2016,11,15,320,2457708,-9999
459,36.524502,-92.751999,234,MO,102,Quercus,rubra,northern red oak,Plantae,68726,498,Colored leaves,2016,11,15,320,2457708,210,2016,11,15,320,2457708,-9999
459,36.524502,-92.751999,234,MO,102,Quercus,rubra,northern red oak,Plantae,68727,498,Colored leaves,2016,11,15,320,2457708,210,2016,11,15,320,2457708,-9999
463,37.427532,-92.958176,391,MO,102,Quercus,rubra,northern red oak,Plantae,103720,371,Breaking leaf buds,2016,4,17,108,2457496,5,2016,4,17,108,2457496,5
463,37.427532,-92.958176,391,MO,102,Quercus,rubra,northern red oak,Plantae,103720,467,Increasing leaf size,2016,4,22,113,2457501,5,2016,5,21,142,2457530,10
463,37.427532,-92.958176,391,MO,102,Quercus,rubra,northern red oak,Plantae,103720,471,Falling leaves,2016,11,19,324,2457712,81,2016,11,19,324,2457712,-9999
463,37.427532,-92.958176,391,MO,102,Quercus,rubra,northern red oak,Plantae,103720,483,Leaves,2016,4,22,113,2457501,5,2016,8,30,243,2457631,81
1327,42.546036,-71.3545,87,MA,102,Quercus,rubra,northern red oak,Plantae,5260,371,Breaking leaf buds,2016,4,25,116,2457504,3,2016,5,8,129,2457517,4
1327,42.546036,-71.3545,87,MA,102,Quercus,rubra,northern red oak,Plantae,5260,467,Increasing leaf size,2016,5,8,129,2457517,10,2016,6,2,154,2457542,8
1327,42.546036,-71.3545,87,MA,102,Quercus,rubra,northern red oak,Plantae,5260,471,Falling leaves,2016,10,6,280,2457668,6,2016,12,1,336,2457724,5
1327,42.546036,-71.3545,87,MA,102,Quercus,rubra,northern red oak,Plantae,5260,483,Leaves,2016,5,8,129,2457517,10,2016,11,28,333,2457721,3
1327,42.546036,-71.3545,87,MA,102,Quercus,rubra,northern red oak,Plantae,5260,498,Colored leaves,2016,10,6,280,2457668,6,2016,11,28,333,2457721,3
1550,44.341782,-72.461853,457,VT,62,Alnus,incana,gray alder,Plantae,2767,371,Breaking leaf buds,2016,5,6,127,2457515,11,2016,5,6,127,2457515,-9999
1559,39.289673,-123.373718,212,CA,99,Betula,papyrifera,paper birch,Plantae,60713,371,Breaking leaf buds,2016,3,18,78,2457466,-9999,2016,3,18,78,2457466,-9999
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,371,Breaking leaf buds,2016,4,21,112,2457500,4,2016,4,21,112,2457500,7
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,467,Increasing leaf size,2016,4,21,112,2457500,4,2016,5,5,126,2457514,6
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,467,Increasing leaf size,2016,5,12,133,2457521,1,2016,5,12,133,2457521,7
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,467,Increasing leaf size,2016,6,30,182,2457570,7,2016,8,24,237,2457625,1
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,471,Falling leaves,2016,9,15,259,2457647,7,2016,9,22,266,2457654,7
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,471,Falling leaves,2016,10,6,280,2457668,7,2016,10,6,280,2457668,1
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,471,Falling leaves,2016,10,13,287,2457675,6,2016,11,3,308,2457696,2
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,471,Falling leaves,2016,11,10,315,2457703,5,2016,12,1,336,2457724,7
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,483,Leaves,2016,4,21,112,2457500,4,2016,6,16,168,2457556,7
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,483,Leaves,2016,6,30,182,2457570,7,2016,12,1,336,2457724,7
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,498,Colored leaves,2016,9,15,259,2457647,7,2016,9,22,266,2457654,7
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,498,Colored leaves,2016,10,6,280,2457668,7,2016,10,6,280,2457668,1
1668,40.866283,-73.875717,21,NY,102,Quercus,rubra,northern red oak,Plantae,3223,498,Colored leaves,2016,10,13,287,2457675,6,2016,12,1,336,2457724,7
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,3993,371,Breaking leaf buds,2016,5,9,130,2457518,12,2016,5,9,130,2457518,9
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,43745,371,Breaking leaf buds,2016,4,27,118,2457506,14,2016,5,9,130,2457518,9
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,3993,467,Increasing leaf size,2016,5,18,139,2457527,9,2016,5,18,139,2457527,13
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,43745,467,Increasing leaf size,2016,5,9,130,2457518,12,2016,5,18,139,2457527,13
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,3993,471,Falling leaves,2016,11,2,307,2457695,9,2016,11,7,312,2457700,7
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,43745,471,Falling leaves,2016,10,24,298,2457686,4,2016,10,24,298,2457686,9
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,3993,483,Leaves,2016,5,18,139,2457527,9,2016,11,14,319,2457707,-9999
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,43745,483,Leaves,2016,5,9,130,2457518,12,2016,11,7,312,2457700,-9999
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,3993,498,Colored leaves,2016,10,4,278,2457666,8,2016,11,14,319,2457707,-9999
1915,41.78344,-73.732552,128,NY,102,Quercus,rubra,northern red oak,Plantae,43745,498,Colored leaves,2016,10,10,284,2457672,6,2016,11,7,312,2457700,-9999
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,371,Breaking leaf buds,2016,3,25,85,2457473,1,2016,3,25,85,2457473,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,371,Breaking leaf buds,2016,4,1,92,2457480,6,2016,4,1,92,2457480,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,371,Breaking leaf buds,2016,4,5,96,2457484,2,2016,4,22,113,2457501,4
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,371,Breaking leaf buds,2016,5,31,152,2457540,5,2016,5,31,152,2457540,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,371,Breaking leaf buds,2016,3,24,84,2457472,2,2016,3,24,84,2457472,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,371,Breaking leaf buds,2016,4,1,92,2457480,6,2016,4,1,92,2457480,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,371,Breaking leaf buds,2016,4,8,99,2457487,3,2016,4,15,106,2457494,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,26,117,2457505,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,371,Breaking leaf buds,2016,5,11,132,2457520,1,2016,5,11,132,2457520,4
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,4,8,99,2457487,3,2016,4,8,99,2457487,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,4,22,113,2457501,1,2016,4,29,120,2457508,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,5,3,124,2457512,2,2016,5,17,138,2457526,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,5,20,141,2457529,1,2016,5,24,145,2457533,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,5,31,152,2457540,5,2016,5,31,152,2457540,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,6,12,164,2457552,3,2016,6,12,164,2457552,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,6,17,169,2457557,1,2016,6,17,169,2457557,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,7,4,186,2457574,3,2016,7,4,186,2457574,8
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,7,17,199,2457587,4,2016,7,17,199,2457587,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,467,Increasing leaf size,2016,10,30,304,2457692,3,2016,10,30,304,2457692,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,4,22,113,2457501,1,2016,4,29,120,2457508,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,5,3,124,2457512,2,2016,5,17,138,2457526,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,5,20,141,2457529,1,2016,5,24,145,2457533,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,5,31,152,2457540,5,2016,5,31,152,2457540,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,6,5,157,2457545,2,2016,6,5,157,2457545,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,6,12,164,2457552,3,2016,6,12,164,2457552,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,6,17,169,2457557,1,2016,6,17,169,2457557,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,7,4,186,2457574,3,2016,7,4,186,2457574,8
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,467,Increasing leaf size,2016,7,17,199,2457587,4,2016,7,17,199,2457587,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,9,28,272,2457660,6,2016,10,1,275,2457663,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,10,5,279,2457667,1,2016,10,8,282,2457670,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,10,16,290,2457678,2,2016,10,20,294,2457682,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,10,23,297,2457685,1,2016,10,23,297,2457685,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,10,27,301,2457689,3,2016,10,30,304,2457692,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,11,2,307,2457695,2,2016,11,5,310,2457698,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,11,10,315,2457703,3,2016,11,12,317,2457705,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,11,17,322,2457710,4,2016,11,19,324,2457712,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,471,Falling leaves,2016,11,26,331,2457719,3,2016,12,1,336,2457724,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,471,Falling leaves,2016,9,29,273,2457661,1,2016,10,1,275,2457663,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,471,Falling leaves,2016,10,5,279,2457667,1,2016,10,8,282,2457670,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,471,Falling leaves,2016,10,16,290,2457678,2,2016,10,18,292,2457680,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,471,Falling leaves,2016,10,22,296,2457684,2,2016,10,23,297,2457685,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,471,Falling leaves,2016,10,27,301,2457689,3,2016,10,30,304,2457692,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,471,Falling leaves,2016,11,4,309,2457697,2,2016,11,17,322,2457710,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,471,Falling leaves,2016,12,1,336,2457724,3,2016,12,1,336,2457724,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,4,8,99,2457487,3,2016,4,8,99,2457487,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,4,19,110,2457498,2,2016,10,1,275,2457663,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,10,5,279,2457667,1,2016,10,11,285,2457673,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,10,16,290,2457678,2,2016,10,23,297,2457685,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,10,27,301,2457689,3,2016,10,30,304,2457692,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,11,2,307,2457695,2,2016,11,5,310,2457698,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,11,10,315,2457703,3,2016,11,12,317,2457705,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,11,17,322,2457710,4,2016,11,19,324,2457712,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,11,23,328,2457716,2,2016,11,26,331,2457719,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,483,Leaves,2016,12,1,336,2457724,3,2016,12,1,336,2457724,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,4,21,112,2457500,2,2016,10,1,275,2457663,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,10,5,279,2457667,1,2016,10,11,285,2457673,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,10,16,290,2457678,2,2016,10,23,297,2457685,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,10,27,301,2457689,3,2016,10,30,304,2457692,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,11,2,307,2457695,2,2016,11,5,310,2457698,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,11,10,315,2457703,3,2016,11,12,317,2457705,1
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,11,17,322,2457710,4,2016,11,17,322,2457710,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,483,Leaves,2016,12,1,336,2457724,3,2016,12,1,336,2457724,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,498,Colored leaves,2016,9,8,252,2457640,2,2016,9,8,252,2457640,5
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,498,Colored leaves,2016,9,22,266,2457654,1,2016,9,22,266,2457654,5
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,498,Colored leaves,2016,9,29,273,2457661,1,2016,9,29,273,2457661,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,498,Colored leaves,2016,10,4,278,2457666,3,2016,10,11,285,2457673,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4352,498,Colored leaves,2016,10,15,289,2457677,1,2016,12,1,336,2457724,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,498,Colored leaves,2016,7,26,208,2457596,5,2016,7,26,208,2457596,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,498,Colored leaves,2016,9,8,252,2457640,2,2016,9,17,261,2457649,4
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,498,Colored leaves,2016,9,22,266,2457654,1,2016,9,22,266,2457654,5
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,498,Colored leaves,2016,9,29,273,2457661,1,2016,10,1,275,2457663,3
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,498,Colored leaves,2016,10,5,279,2457667,1,2016,11,17,322,2457710,2
2119,40.862221,-73.875191,26,NY,102,Quercus,rubra,northern red oak,Plantae,4354,498,Colored leaves,2016,11,30,335,2457723,2,2016,12,1,336,2457724,3
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,371,Breaking leaf buds,2016,3,24,84,2457472,5,2016,4,15,106,2457494,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,371,Breaking leaf buds,2016,4,29,120,2457508,3,2016,4,29,120,2457508,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,371,Breaking leaf buds,2016,5,6,127,2457515,1,2016,5,6,127,2457515,4
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,371,Breaking leaf buds,2016,5,11,132,2457520,1,2016,5,11,132,2457520,8
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,371,Breaking leaf buds,2016,3,24,84,2457472,5,2016,4,15,106,2457494,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,371,Breaking leaf buds,2016,4,22,113,2457501,1,2016,4,22,113,2457501,4
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,371,Breaking leaf buds,2016,4,29,120,2457508,3,2016,4,29,120,2457508,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,371,Breaking leaf buds,2016,5,11,132,2457520,1,2016,5,11,132,2457520,8
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,467,Increasing leaf size,2016,4,22,113,2457501,1,2016,5,11,132,2457520,8
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,467,Increasing leaf size,2016,4,8,99,2457487,7,2016,4,8,99,2457487,5
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,467,Increasing leaf size,2016,4,22,113,2457501,1,2016,5,11,132,2457520,8
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,467,Increasing leaf size,2016,5,20,141,2457529,1,2016,5,20,141,2457529,5
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,471,Falling leaves,2016,9,21,265,2457653,8,2016,9,21,265,2457653,1
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,471,Falling leaves,2016,9,29,273,2457661,1,2016,9,29,273,2457661,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,471,Falling leaves,2016,10,18,292,2457680,7,2016,12,1,336,2457724,-9999
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,471,Falling leaves,2016,3,25,85,2457473,1,2016,3,25,85,2457473,7
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,471,Falling leaves,2016,9,29,273,2457661,1,2016,9,29,273,2457661,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,471,Falling leaves,2016,10,18,292,2457680,7,2016,12,1,336,2457724,-9999
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,483,Leaves,2016,4,15,106,2457494,2,2016,12,1,336,2457724,-9999
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,483,Leaves,2016,3,25,85,2457473,1,2016,3,25,85,2457473,7
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,483,Leaves,2016,4,8,99,2457487,7,2016,4,8,99,2457487,5
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,483,Leaves,2016,4,15,106,2457494,2,2016,12,1,336,2457724,-9999
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,498,Colored leaves,2016,9,8,252,2457640,2,2016,9,8,252,2457640,5
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,498,Colored leaves,2016,9,21,265,2457653,8,2016,9,22,266,2457654,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4318,498,Colored leaves,2016,9,29,273,2457661,1,2016,12,1,336,2457724,-9999
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,498,Colored leaves,2016,3,25,85,2457473,1,2016,3,25,85,2457473,7
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,498,Colored leaves,2016,9,13,257,2457645,5,2016,9,13,257,2457645,3
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,498,Colored leaves,2016,9,22,266,2457654,1,2016,9,22,266,2457654,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,498,Colored leaves,2016,9,29,273,2457661,1,2016,10,5,279,2457667,6
2120,40.863445,-73.876656,43,NY,102,Quercus,rubra,northern red oak,Plantae,4320,498,Colored leaves,2016,10,18,292,2457680,7,2016,12,1,336,2457724,-9999
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,371,Breaking leaf buds,2016,4,20,111,2457499,7,2016,5,9,130,2457518,7
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,467,Increasing leaf size,2016,5,16,137,2457525,7,2016,5,16,137,2457525,16
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,471,Falling leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,483,Leaves,2016,4,27,118,2457506,7,2016,10,10,284,2457672,8
2394,45.425339,-93.186249,280,MN,99,Betula,papyrifera,paper birch,Plantae,5111,498,Colored leaves,2016,9,7,251,2457639,21,2016,10,10,284,2457672,8
2394,45.425339,-93.186249,280,MN,102,Quercus,rubra,northern red oak,Plantae,5109,371,Breaking leaf buds,2016,4,27,118,2457506,7,2016,5,9,130,2457518,7
2394,45.425339,-93.186249,280,MN,102,Quercus,rubra,northern red oak,Plantae,5109,467,Increasing leaf size,2016,5,9,130,2457518,12,2016,5,16,137,2457525,16
2394,45.425339,-93.186249,280,MN,102,Quercus,rubra,northern red oak,Plantae,5109,471,Falling leaves,2016,10,3,277,2457665,12,2016,11,8,313,2457701,-9999
2394,45.425339,-93.186249,280,MN,102,Quercus,rubra,northern red oak,Plantae,5109,483,Leaves,2016,4,27,118,2457506,7,2016,6,1,153,2457541,7
2394,45.425339,-93.186249,280,MN,102,Quercus,rubra,northern red oak,Plantae,5109,483,Leaves,2016,6,15,167,2457555,7,2016,11,8,313,2457701,-9999
